date,week,time_of_day,enclosure,taxon,counts,num_lengths,avg_length_um,sd_length_um,avg_length_mm,sd_length_mm,conversion_factor,counts/L
23.05.2023,5,D,L01,D. cucullata,3,3,792.1666667,266.1977147,0.792166667,0.266197715,6.999770025,0.428585509
23.05.2023,5,D,L01,D. longispina,1,1,787.2,0,0.7872,0,6.999770025,0.142861836
23.05.2023,5,D,L01,cyclo. Cop.,60,60,531.04,113.8377007,0.53104,0.113837701,6.999770025,8.571710183
23.05.2023,5,D,L01,B.c.,13,13,366.1538462,53.98344832,0.366153846,0.053983448,6.999770025,1.857203873
23.05.2023,5,D,L01,B.l.,134,100,302.801,47.33238047,0.302801,0.04733238,6.999770025,19.14348607
23.05.2023,5,D,L01,Chid. Sphaericus,3,3,241.7,15.10893775,0.2417,0.015108938,6.999770025,0.428585509
23.05.2023,5,N,E01,N,402,100,238.731,60.56645185,0.238731,0.060566452,11.07164272,36.30897512
23.05.2023,5,N,E01,E.g.,121,100,872.713,90.30066239,0.872713,0.090300662,11.07164272,10.92882087
23.05.2023,5,N,E01,Eud. Cop.,97,97,548.8505155,116.887028,0.548850515,0.116887028,11.07164272,8.761120863
23.05.2023,5,N,E01,Diaphanosoma,1,1,596,0,0.596,0,11.07164272,0.090320834
23.05.2023,5,N,E01,Harpacticoida,1,1,199.6,0,0.1996,0,11.07164272,0.090320834
23.05.2023,5,N,E01,Alona spp.,2,2,209.2,33.79970414,0.2092,0.033799704,11.07164272,0.180641667
23.05.2023,5,N,E01,cyclo. Cop.,149,100,518.49,131.9978638,0.51849,0.131997864,11.07164272,13.45780421
23.05.2023,5,N,E01,C. Spp.,8,8,1252.375,139.7064448,1.252375,0.139706445,11.07164272,0.722566669
23.05.2023,5,N,E01,B.l.,2,2,306.1,9.333809512,0.3061,0.00933381,11.07164272,0.180641667
23.05.2023,5,N,E01,Chid. Sphaericus,1,1,317.6,0,0.3176,0,11.07164272,0.090320834
23.05.2023,5,N,E02,N,193,100,197.755,45.92377605,0.197755,0.045923776,5.572632447,34.63354202
23.05.2023,5,N,E02,E.g.,100,100,765.848,126.6807006,0.765848,0.126680701,5.572632447,17.94484042
23.05.2023,5,N,E02,Eud. Cop.,52,52,508.9980769,75.92067969,0.508998077,0.07592068,5.572632447,9.33131702
23.05.2023,5,N,E02,cyclo. Cop.,13,13,577.4692308,151.6273084,0.577469231,0.151627308,5.572632447,2.332829255
23.05.2023,5,N,E02,B.l.,10,10,320.59,76.98154829,0.32059,0.076981548,5.572632447,1.794484042
23.05.2023,5,N,E02,Diaphanosoma,6,6,430.7833333,208.3935452,0.430783333,0.208393545,5.572632447,1.076690425
23.05.2023,5,N,E02,B.c.,4,4,332.425,32.34969088,0.332425,0.032349691,5.572632447,0.717793617
23.05.2023,5,N,E02,C. Spp.,2,2,1070.75,55.50788232,1.07075,0.055507882,5.572632447,0.358896808
23.05.2023,5,N,E02,Cerio. Quad.,1,1,557.2,0,0.5572,0,5.572632447,0.179448404
23.05.2023,5,N,E08,N,61,61,211.5311475,62.88735045,0.211531148,0.06288735,7.297090354,8.359496326
23.05.2023,5,N,E08,E.g.,21,21,907.1619048,150.7175453,0.907161905,0.150717545,7.297090354,2.877859391
23.05.2023,5,N,E08,E.l.,1,1,977.9,0,0.9779,0,7.297090354,0.137040923
23.05.2023,5,N,E08,Eud. Cop.,23,23,510.773913,64.53541816,0.510773913,0.064535418,7.297090354,3.151941238
23.05.2023,5,N,E08,Harpacticoida,1,1,335.5,0,0.3355,0,7.297090354,0.137040923
23.05.2023,5,N,E08,Alona spp.,1,1,223.3,0,0.2233,0,7.297090354,0.137040923
23.05.2023,5,N,E08,cyclo. Cop.,3,3,503.6,88.96746596,0.5036,0.088967466,7.297090354,0.41112277
23.05.2023,5,N,E08,C. Spp.,1,1,1205.8,0,1.2058,0,7.297090354,0.137040923
23.05.2023,5,N,E08,B.l.,123,100,304.127,70.95800131,0.304127,0.070958001,7.297090354,16.85603357
23.05.2023,5,N,E09,N,469,100,229.522,52.85292645,0.229522,0.052852926,24.3094764,19.29288777
23.05.2023,5,N,E09,E.g.,112,100,873.08,126.2606955,0.87308,0.126260696,24.3094764,4.607256781
23.05.2023,5,N,E09,E.l.,1,1,893,0,0.893,0,24.3094764,0.041136221
23.05.2023,5,N,E09,Eud. Cop.,92,92,470.9815217,79.94484902,0.470981522,0.079944849,24.3094764,3.784532356
23.05.2023,5,N,E09,cyclo. Cop.,40,40,543.8175,165.8151409,0.5438175,0.165815141,24.3094764,1.64544885
23.05.2023,5,N,E09,C. Spp.,3,3,1073.566667,53.64180584,1.073566667,0.053641806,24.3094764,0.123408664
23.05.2023,5,N,E09,B.c.,1,1,340,0,0.34,0,24.3094764,0.041136221
23.05.2023,5,N,E09,B.l.,41,41,316.4902439,64.15247386,0.316490244,0.064152474,24.3094764,1.686585072
23.05.2023,5,N,E14,N,122,100,230.76,59.88458765,0.23076,0.059884588,8.622289533,14.14937408
23.05.2023,5,N,E14,E.g.,119,100,814.751,100.1279994,0.814751,0.100127999,8.622289533,13.80143865
23.05.2023,5,N,E14,Eud. Cop.,118,100,464.807,66.46407134,0.464807,0.066464071,8.622289533,13.68546017
23.05.2023,5,N,E14,cyclo. Cop.,13,13,573.5384615,112.5685683,0.573538462,0.112568568,8.622289533,1.507720188
23.05.2023,5,N,E14,B.l.,9,9,290.3666667,49.7418335,0.290366667,0.049741834,8.622289533,1.043806284
23.05.2023,5,N,E14,Chid. Sphaericus,2,2,384.8,18.1019336,0.3848,0.018101934,8.622289533,0.231956952
23.05.2023,5,N,E14,Diaphanosoma,1,1,561,0,0.561,0,8.622289533,0.115978476
23.05.2023,5,N,E16,N,163,100,223.155,55.20510768,0.223155,0.055205108,5.501841893,29.62644205
23.05.2023,5,N,E16,E.g.,117,100,833.434,144.0571065,0.833434,0.144057107,5.501841893,21.26560564
23.05.2023,5,N,E16,Eud. Cop.,72,72,539.2513889,83.34606287,0.539251389,0.083346063,5.501841893,13.08652655
23.05.2023,5,N,E16,cyclo. Cop.,30,30,532.95,119.4755198,0.53295,0.11947552,5.501841893,5.452719396
23.05.2023,5,N,E16,B.l.,9,9,308.8888889,60.33213166,0.308888889,0.060332132,5.501841893,1.635815819
23.05.2023,5,N,E16,Chid. Sphaericus,6,6,274.7833333,33.05978927,0.274783333,0.033059789,5.501841893,1.090543879
23.05.2023,5,N,E16,B.c.,2,2,460.35,15.76848122,0.46035,0.015768481,5.501841893,0.363514626
23.05.2023,5,N,E16,C. Spp.,1,1,1149.5,0,1.1495,0,5.501841893,0.181757313
31.05.2023,6,D,E01,N,148,100,192.985,54.30906574,0.192985,0.054309066,3.321492815,44.55827793
31.05.2023,6,D,E01,Eud. Cop.,113,100,475.752,69.51003631,0.475752,0.069510036,3.321492815,34.02084734
31.05.2023,6,D,E01,E.g.,50,50,880.906,86.7172285,0.880906,0.086717228,3.321492815,15.05347227
31.05.2023,6,D,E01,cyclo. Cop.,38,38,530.6289474,120.180407,0.530628947,0.120180407,3.321492815,11.44063893
31.05.2023,6,D,E01,Chid. Sphaericus,3,3,308.7333333,70.31076257,0.308733333,0.070310763,3.321492815,0.903208336
31.05.2023,6,D,E01,Harpacticoida,2,2,404.7,45.254834,0.4047,0.045254834,3.321492815,0.602138891
31.05.2023,6,D,E01,C. Spp.,2,2,1265.05,367.7662369,1.26505,0.367766237,3.321492815,0.602138891
31.05.2023,6,D,E01,Diaphanosoma,1,1,642.4,0,0.6424,0,3.321492815,0.301069445
31.05.2023,6,D,E01,Alona spp.,1,1,599.2,0,0.5992,0,3.321492815,0.301069445
31.05.2023,6,D,E01,B.l.,1,1,342.1,0,0.3421,0,3.321492815,0.301069445
31.05.2023,6,D,E02,N,182,100,195.325,44.66838164,0.195325,0.044668382,4.179474335,43.54614609
31.05.2023,6,D,E02,Eud. Cop.,139,100,591.449,103.2159495,0.591449,0.103215949,4.179474335,33.25777092
31.05.2023,6,D,E02,E.g.,57,57,862.5,87.54080885,0.8625,0.087540809,4.179474335,13.63807872
31.05.2023,6,D,E02,Diaphanosoma,12,12,533.3833333,195.7619976,0.533383333,0.195761998,4.179474335,2.871174468
31.05.2023,6,D,E02,cyclo. Cop.,7,7,580.1714286,245.464157,0.580171429,0.245464157,4.179474335,1.674851773
31.05.2023,6,D,E02,B.l.,3,3,397.8333333,64.09838792,0.397833333,0.064098388,4.179474335,0.717793617
31.05.2023,6,D,E02,Chid. Sphaericus,2,2,264.2,4.949747468,0.2642,0.004949747,4.179474335,0.478529078
31.05.2023,6,D,E07,N,136,100,171.853,51.76702171,0.171853,0.051767022,4.728809038,28.75988413
31.05.2023,6,D,E07,E.g.,108,100,894.369,71.23664744,0.894369,0.071236647,4.728809038,22.83873151
31.05.2023,6,D,E07,Eud. Cop.,117,100,605.723,80.67275316,0.605723,0.080672753,4.728809038,24.74195914
31.05.2023,6,D,E07,Diaphanosoma,11,11,635.2636364,201.5427611,0.635263636,0.201542761,4.728809038,2.326167099
31.05.2023,6,D,E07,Alona spp.,1,1,234.1,0,0.2341,0,4.728809038,0.211469736
31.05.2023,6,D,E07,cyclo. Cop.,46,46,436.976087,137.5407967,0.436976087,0.137540797,4.728809038,9.727607867
31.05.2023,6,D,E07,B.c.,1,1,317.2,0,0.3172,0,4.728809038,0.211469736
31.05.2023,6,D,E07,B.l.,3,3,328.7,26.02402736,0.3287,0.026024027,4.728809038,0.634409209
31.05.2023,6,D,E07,Cerio. Quad.,4,4,493.25,181.0964844,0.49325,0.181096484,4.728809038,0.845878945
31.05.2023,6,D,E07,Chid. Sphaericus,5,5,276.06,32.05078782,0.27606,0.032050788,4.728809038,1.057348681
31.05.2023,6,D,E08,N,32,32,201.140625,50.69578375,0.201140625,0.050695784,2.432363451,13.15592864
31.05.2023,6,D,E08,B.l.,127,100,272.979,46.01944757,0.272979,0.046019448,2.432363451,52.2125918
31.05.2023,6,D,E08,E.g.,46,46,972.4695652,74.03661818,0.972469565,0.074036618,2.432363451,18.91164743
31.05.2023,6,D,E08,Eud. Cop.,36,36,569.4361111,148.037704,0.569436111,0.148037704,2.432363451,14.80041972
31.05.2023,6,D,E08,cyclo. Cop.,5,5,613.62,213.4644748,0.61362,0.213464475,2.432363451,2.055613851
31.05.2023,6,D,E08,Alona spp.,2,2,229.8,0,0.2298,0,2.432363451,0.82224554
31.05.2023,6,D,E09,N,115,100,238.65,63.88565938,0.23865,0.063885659,4.86189528,23.65332722
31.05.2023,6,D,E09,E.g.,63,63,960.2825397,76.83338811,0.96028254,0.076833388,4.86189528,12.9579097
31.05.2023,6,D,E09,Eud. Cop.,142,100,511.358,94.45499616,0.511358,0.094454996,4.86189528,29.2067171
31.05.2023,6,D,E09,Harpacticoida,1,1,395,0,0.395,0,4.86189528,0.205681106
31.05.2023,6,D,E09,Alona spp.,2,2,462.6,42.9920923,0.4626,0.042992092,4.86189528,0.411362213
31.05.2023,6,D,E09,cyclo. Cop.,6,6,594.85,186.0878153,0.59485,0.186087815,4.86189528,1.234086638
31.05.2023,6,D,E09,B.l.,41,41,313.5512195,62.93058923,0.31355122,0.062930589,4.86189528,8.432925358
31.05.2023,6,D,E09,Chid. Sphaericus,3,3,256.7333333,18.69661288,0.256733333,0.018696613,4.86189528,0.617043319
31.05.2023,6,D,E10,N,141,100,190.24,56.84229113,0.19024,0.056842291,2.078815196,67.82709701
31.05.2023,6,D,E10,Eud. Cop.,159,100,541.853,76.0946944,0.541853,0.076094694,2.078815196,76.48587536
31.05.2023,6,D,E10,B.l.,34,34,303.8323529,50.35863334,0.303832353,0.050358633,2.078815196,16.3554702
31.05.2023,6,D,E10,E.g.,22,22,839.3772727,98.26193824,0.839377273,0.098261938,2.078815196,10.58295131
31.05.2023,6,D,E10,cyclo. Cop.,22,22,472.5181818,128.7371469,0.472518182,0.128737147,2.078815196,10.58295131
31.05.2023,6,D,E10,Diaphanosoma,6,6,692.3833333,162.4895248,0.692383333,0.162489525,2.078815196,2.886259447
31.05.2023,6,D,E10,Cerio. Quad.,3,3,525.2333333,14.75545097,0.525233333,0.014755451,2.078815196,1.443129724
31.05.2023,6,D,E10,Chid. Sphaericus,3,3,237.0333333,68.12887298,0.237033333,0.068128873,2.078815196,1.443129724
31.05.2023,6,D,E10,Alona spp.,1,1,406.1,0,0.4061,0,2.078815196,0.481043241
31.05.2023,6,D,E10,C. Spp.,1,1,1009.9,0,1.0099,0,2.078815196,0.481043241
31.05.2023,6,D,E10,B.c.,1,1,446.1,0,0.4461,0,2.078815196,0.481043241
31.05.2023,6,D,E12,N,83,83,193.046988,53.60482627,0.193046988,0.053604826,3.88003029,21.39158558
31.05.2023,6,D,E12,Eud. Cop.,104,100,557.803,117.5126329,0.557803,0.117512633,3.88003029,26.80391446
31.05.2023,6,D,E12,E.g.,42,42,890.7333333,102.7780314,0.890733333,0.102778031,3.88003029,10.82465776
31.05.2023,6,D,E12,cyclo. Cop.,16,16,579.60625,129.9799957,0.57960625,0.129979996,3.88003029,4.123679148
31.05.2023,6,D,E12,Diaphanosoma,12,12,668.0833333,289.8952345,0.668083333,0.289895234,3.88003029,3.092759361
31.05.2023,6,D,E12,B.l.,5,5,384.44,58.71782523,0.38444,0.058717825,3.88003029,1.288649734
31.05.2023,6,D,E12,Chid. Sphaericus,3,3,273.4,54.64677484,0.2734,0.054646775,3.88003029,0.77318984
31.05.2023,6,D,E12,C. Spp.,1,1,1375.4,0,1.3754,0,3.88003029,0.257729947
31.05.2023,6,D,E12,Cerio. Quad.,1,1,587.2,0,0.5872,0,3.88003029,0.257729947
31.05.2023,6,D,E14,N,60,60,193.0266667,36.17250977,0.193026667,0.03617251,2.874096511,20.87612569
31.05.2023,6,D,E14,Eud. Cop.,115,100,544.204,83.3232502,0.544204,0.08332325,2.874096511,40.01257423
31.05.2023,6,D,E14,E.g.,93,93,924.516129,54.60932452,0.924516129,0.054609325,2.874096511,32.35799481
31.05.2023,6,D,E14,B.l.,5,5,323.7,74.65892445,0.3237,0.074658924,2.874096511,1.739677141
31.05.2023,6,D,E14,Diaphanosoma,2,2,848.7,100.1263202,0.8487,0.10012632,2.874096511,0.695870856
31.05.2023,6,D,E14,cyclo. Cop.,2,2,589.75,77.42819254,0.58975,0.077428193,2.874096511,0.695870856
31.05.2023,6,D,E16,N,116,100,214.72,55.43592716,0.21472,0.055435927,3.301105136,35.13974722
31.05.2023,6,D,E16,E.g.,123,100,1007.725,53.44332101,1.007725,0.053443321,3.301105136,37.2602492
31.05.2023,6,D,E16,Eud. Cop.,97,97,567.9350515,117.743365,0.567935052,0.117743365,3.301105136,29.38409897
31.05.2023,6,D,E16,cyclo. Cop.,22,22,549.9045455,180.8051345,0.549904545,0.180805134,3.301105136,6.664434817
31.05.2023,6,D,E16,Chid. Sphaericus,3,3,246.9666667,18.06663592,0.246966667,0.018066636,3.301105136,0.908786566
31.05.2023,6,D,E16,Diaphanosoma,2,2,546.5,221.1830012,0.5465,0.221183001,3.301105136,0.605857711
31.05.2023,6,D,E16,Alona spp.,2,2,260.85,1.909188309,0.26085,0.001909188,3.301105136,0.605857711
31.05.2023,6,D,E16,B.l.,2,2,307.9,71.98347032,0.3079,0.07198347,3.301105136,0.605857711
31.05.2023,6,D,E17,N,79,79,212.956962,56.07158585,0.212956962,0.056071586,2.646150926,29.85468411
31.05.2023,6,D,E17,Eud. Cop.,148,100,605.413,87.88347962,0.605413,0.08788348,2.646150926,55.93029429
31.05.2023,6,D,E17,E.g.,92,92,1002.572826,78.4961007,1.002572826,0.078496101,2.646150926,34.76748023
31.05.2023,6,D,E17,cyclo. Cop.,46,46,650.6434783,89.40879313,0.650643478,0.089408793,2.646150926,17.38374012
31.05.2023,6,D,E17,C. Spp.,6,6,1176.783333,157.3605976,1.176783333,0.157360598,2.646150926,2.267444363
31.05.2023,6,D,E17,Chid. Sphaericus,2,2,310.35,63.85174234,0.31035,0.063851742,2.646150926,0.755814788
31.05.2023,6,D,E17,Cerio. Quad.,1,1,360.5,0,0.3605,0,2.646150926,0.377907394
31.05.2023,6,D,E18,N,168,100,221.287,63.88349189,0.221287,0.063883492,7.679359348,21.87682493
31.05.2023,6,D,E18,E.g.,126,100,970.522,72.42176494,0.970522,0.072421765,7.679359348,16.40761869
31.05.2023,6,D,E18,E.l.,1,1,1129.5,0,1.1295,0,7.679359348,0.130219196
31.05.2023,6,D,E18,Eud. Cop.,123,100,552.237,124.5920921,0.552237,0.124592092,7.679359348,16.01696111
31.05.2023,6,D,E18,Alona spp.,1,1,277.8,0,0.2778,0,7.679359348,0.130219196
31.05.2023,6,D,E18,cyclo. Cop.,22,22,613.9681818,150.7457064,0.613968182,0.150745706,7.679359348,2.864822312
31.05.2023,6,D,E18,C. Spp.,3,3,1328.366667,141.3644345,1.328366667,0.141364434,7.679359348,0.390657588
31.05.2023,6,D,E18,B.l.,102,100,307.571,66.68353771,0.307571,0.066683538,7.679359348,13.28235799
31.05.2023,6,D,E19,N,107,100,221.44,65.15753869,0.22144,0.065157539,2.377146819,45.01194422
31.05.2023,6,D,E19,Eud. Cop.,143,100,544.643,88.85228151,0.544643,0.088852282,2.377146819,60.15614975
31.05.2023,6,D,E19,E.g.,63,63,893.3380952,78.48030866,0.893338095,0.078480309,2.377146819,26.50235968
31.05.2023,6,D,E19,cyclo. Cop.,45,45,578.2733333,131.1868972,0.578273333,0.131186897,2.377146819,18.93025691
31.05.2023,6,D,E19,Diaphanosoma,1,1,519.5,0,0.5195,0,2.377146819,0.420672376
31.05.2023,6,D,E19,C. Spp.,1,1,1272.3,0,1.2723,0,2.377146819,0.420672376
31.05.2023,6,D,E19,B.l.,1,1,395.1,0,0.3951,0,2.377146819,0.420672376
31.05.2023,6,D,E19,Cerio. Quad.,1,1,446.2,0,0.4462,0,2.377146819,0.420672376
31.05.2023,6,D,E23,N,70,70,196.3542857,43.97328466,0.196354286,0.043973285,1.938043122,36.11890736
31.05.2023,6,D,E23,E.g.,103,100,891.431,68.98059703,0.891431,0.068980597,1.938043122,53.14639226
31.05.2023,6,D,E23,Eud. Cop.,96,96,635.640625,82.94086616,0.635640625,0.082940866,1.938043122,49.53450152
31.05.2023,6,D,E23,cyclo. Cop.,31,31,579.2193548,151.8085514,0.579219355,0.151808551,1.938043122,15.99551612
31.05.2023,6,D,E23,B.l.,5,5,314.76,74.83814535,0.31476,0.074838145,1.938043122,2.579921954
31.05.2023,6,D,E23,Diaphanosoma,2,2,533.95,314.3089642,0.53395,0.314308964,1.938043122,1.031968782
31.05.2023,6,D,E23,C. Spp.,2,2,988.1,80.89301577,0.9881,0.080893016,1.938043122,1.031968782
31.05.2023,6,D,E23,Cerio. Quad.,2,2,504.45,1.060660172,0.50445,0.00106066,1.938043122,1.031968782
31.05.2023,6,D,E24,N,141,100,198.42,51.98425558,0.19842,0.051984256,2.854275156,49.39958214
31.05.2023,6,D,E24,cyclo. Cop.,104,100,617.695,106.8652275,0.617695,0.106865227,2.854275156,36.43657122
31.05.2023,6,D,E24,Eud. Cop.,85,85,563.3352941,96.86754666,0.563335294,0.096867547,2.854275156,29.77988994
31.05.2023,6,D,E24,E.g.,66,66,897.8954545,96.59005273,0.897895455,0.096590053,2.854275156,23.12320866
31.05.2023,6,D,E24,B.l.,13,13,285.6076923,33.05872203,0.285607692,0.033058722,2.854275156,4.554571403
31.05.2023,6,D,E24,E.l.,1,1,953,0,0.953,0,2.854275156,0.350351646
31.05.2023,6,D,E24,Diaphanosoma,1,1,697.5,0,0.6975,0,2.854275156,0.350351646
31.05.2023,6,D,E24,Cerio. Quad.,1,1,424.6,0,0.4246,0,2.854275156,0.350351646
31.05.2023,6,D,E24,Chid. Sphaericus,1,1,239.6,0,0.2396,0,2.854275156,0.350351646
31.05.2023,6,D,L01,N,199,100,214.979,69.38094416,0.214979,0.069380944,6.999770025,28.42950544
31.05.2023,6,D,L01,E.g.,4,4,832.725,99.52488382,0.832725,0.099524884,6.999770025,0.571447346
31.05.2023,6,D,L01,E.l.,8,8,1036.9,120.9795024,1.0369,0.120979502,6.999770025,1.142894691
31.05.2023,6,D,L01,Eud. Cop.,23,23,547.6391304,117.4052103,0.54763913,0.11740521,6.999770025,3.285822237
31.05.2023,6,D,L01,Eur. Cop.,6,6,695.9166667,56.91609321,0.695916667,0.056916093,6.999770025,0.857171018
31.05.2023,6,D,L01,D. cucullata,4,4,561.4,214.723745,0.5614,0.214723745,6.999770025,0.571447346
31.05.2023,6,D,L01,cyclo. Cop.,67,67,425.4223881,104.9892243,0.425422388,0.104989224,6.999770025,9.571743037
31.05.2023,6,D,L01,B.c.,12,12,374.65,88.17144972,0.37465,0.08817145,6.999770025,1.714342037
31.05.2023,6,D,L01,B.l.,113,100,290.439,43.92780325,0.290439,0.043927803,6.999770025,16.14338751
31.05.2023,6,D,L01,Chid. Sphaericus,2,2,267.15,15.62705986,0.26715,0.01562706,6.999770025,0.285723673